,word,word_len
4120,Bacchanalia,11
108918,Baccharis,9
84202,Bacchus,7
65932,Bach,4
11104,Bacillaceae,11
11489,Bacillariophyceae,17
11064,Bacilli,7
11063,Bacillus,8
96114,Bacon,5
11183,Bacteroidaceae,14
11185,Bacteroides,11
63357,Badaga,6
63389,Bade,4
76430,Badlands,8
96260,Baeda,5
96116,Baedeker,8
79249,Bagdad,6
79248,Baghdad,7
86395,Bahai,5
57042,Bahaism,7
78862,Bahamas,7
85150,Bahamian,8
62953,Bahasa,6
78869,Bahrain,7
85151,Bahraini,8
78874,Bahrein,7
85152,Bahreini,8
62860,Bai,3
62861,Baic,4
96118,Bailey,6
21608,Baiomys,7
83911,Bairava,7
24611,Bairdiella,10
78818,Bairiki,7
140945,Baisakh,7
135433,Bakelite,8
80395,Bakersfield,11
80086,Baku,4
96124,Bakunin,7
18524,Balaena,7
17815,Balaeniceps,11
17813,Balaenicipitidae,16
18521,Balaenidae,10
18534,Balaenoptera,12
18530,Balaenopteridae,15
85716,Balance,7
96127,Balanchine,10
17739,Balanidae,9
17741,Balanus,7
83932,Balarama,8
81528,Balaton,7
96129,Balboa,6
84351,Balder,6
84352,Baldr,5
96131,Baldwin,7
80221,Bale,4
96137,Balenciaga,10
96139,Balfour,7
79204,Bali,4
62956,Balinese,8
25314,Balistes,8
25311,Balistidae,10
85307,Balkan,6
163487,Balkanise,9
163486,Balkanize,9
77761,Balkans,7
96142,Ball,4
139037,Ballistite,10
119523,Ballota,7
26653,Balmoral,8
63302,Balochi,7
117663,Balsaminaceae,13
108932,Balsamorhiza,12
96145,Balthasar,9
96144,Balthazar,9
195711,Baltic,6
80646,Baltimore,9
63303,Baluchi,7
96146,Balzac,6
196258,Balzacian,9
79633,Bamako,6
111255,Bambusa,7
111251,Bambuseae,9
79216,Bandung,7
78706,Banff,5
79159,Bangalore,9
11646,Bangiaceae,10
80245,Bangkok,7
78878,Bangladesh,10
196407,Bangladeshi,11
79054,Bangor,6
77897,Bangui,6
79451,Banjul,6
96149,Bankhead,8
17399,Bankia,6
96151,Banks,5
96153,Bannister,9
10501,Bannockburn,11
96156,Banting,7
196409,Bantoid,7
85157,Bantu,5
115448,Baphia,6
115453,Baptisia,8
86448,Baptist,7
195650,Baptistic,9
73306,Baptists,8
96159,Baraka,6
96162,Barany,6
196413,Barbadian,9
78204,Barbados,8
108188,Barbarea,8
98056,Barbarossa,10
76432,Barbary,7
96166,Barber,6
77831,Barbuda,7
80160,Barcelona,9
96168,Bardeen,7
78620,Bari,4
62887,Barish,6
96170,Barkley,7
96173,Barnum,6
86476,Baron,5
86477,Baronet,7
78025,Barranquilla,12
96176,Barrie,6
96191,Barrymore,9
80396,Barstow,7
86478,Bart,4
96193,Barth,5
96198,Barthelme,9
96200,Bartholdi,9
96202,Bartholin,9
80928,Bartlesville,12
96206,Bartlett,8
96210,Bartok,6
18106,Bartramia,9
58722,Baruch,6
96216,Baryshnikov,11
72703,Base,4
80219,Basel,5
79252,Basia,5
121332,Basidiomycetes,14
121328,Basidiomycota,13
121330,Basidiomycotina,15
96218,Basil,5
78573,Basilicata,10
14434,Basiliscus,10
80220,Basle,5
85154,Basotho,7
63222,Basque,6
79251,Basra,5
23594,Bassariscidae,13
23596,Bassariscus,11
79822,Basseterre,10
107737,Bassia,6
83762,Bast,4
63499,Basuto,6
79571,Basutoland,10
63409,Bata,4
10502,Bataan,6
78996,Bath,4
22004,Bathyergidae,12
22006,Bathyergus,10
107673,Batidaceae,10
107676,Batis,5
77809,Batna,5
12416,Batoidei,8
13984,Batrachia,9
24065,Batrachoididae,14
13958,Batrachoseps,12
85162,Batswana,8
96223,Baudelaire,10
54459,Bauhaus,7
115241,Bauhinia,8
96226,Baum,4
78336,Bavaria,7
195760,Bavarian,8
96229,Bayard,6
28788,Baycol,6
26300,Bayer,5
96234,Bayes,5
192828,Bayesian,8
80793,Bayonne,7
135714,Be,2
96236,Beadle,6
80661,Beantown,8
57465,Beatitude,9
75472,Beatles,7
84433,Beatrice,8
71785,Beaujolais,10
96241,Beaumont,8
106996,Beaumontia,10
96243,Beauvoir,8
96245,Beaverbrook,11
85161,Bechuana,8
96248,Becket,6
96252,Beckett,7
81087,Beckley,7
96254,Becquerel,9
96263,Beda,4
96257,Bede,4
27004,Bedlam,6
86545,Bedouin,7
86546,Beduin,6
96267,Beecher,7
84085,Beelzebub,9
96269,Beerbohm,8
65933,Beethoven,9
196259,Beethovenian,12
96275,Begin,5
113723,Begoniaceae,11
93864,Beguine,7
96457,Behmen,6
56670,Behmenism,9
96277,Behrens,7
96343,Behring,7
77938,Beijing,7
79686,Beira,5
79559,Beirut,6
83797,Bel,3
114426,Belamcanda,10
80003,Belarus,7
63008,Belarusian,10
79736,Belau,5
78923,Belem,5
17465,Belemnitidae,12
17463,Belemnoidea,11
79055,Belfast,7
195696,Belgian,7
78889,Belgique,8
78887,Belgium,7
78684,Belgrade,8
96279,Belisarius,10
78066,Belize,6
96280,Bell,4
96289,Bellarmine,10
96290,Bellarmino,10
83670,Bellerophon,11
81074,Bellingham,10
96293,Bellini,7
108935,Bellis,6
96295,Belloc,6
96298,Bellow,6
27084,Belmont,7
24078,Belonidae,9
80007,Belorussia,10
85185,Belorussian,11
20524,Belostomatidae,14
27085,Belsen,6
96300,Belshazzar,10
80707,Bemidji,7
20589,Bemisia,7
30699,Benadryl,8
75163,Bench,5
96301,Benchley,8
80939,Bend,4
135507,Bendopa,7
96304,Benedict,8
196415,Benedictine,11
75042,Benelux,7
96312,Benet,5
77836,Bengal,6
63263,Bengali,7
79584,Benghazi,8
78239,Benin,5
85168,Beninese,8
96317,Benjamin,8
96318,Bennett,7
105095,Bennettitaceae,14
105093,Bennettitales,13
105097,Bennettitis,11
81050,Bennington,10
96320,Benny,5
96323,Bentham,7
96328,Benton,6
27103,Benzedrine,10
106202,Benzoin,7
78685,Beograd,7
84434,Beowulf,7
76288,Berber,6
106089,Berberidaceae,13
106092,Berberis,8
71230,Bercy,5
96330,Berg,4
78294,Bergen,6
96334,Bergman,7
96336,Bergson,7
96339,Beria,5
96341,Bering,6
8458,Berit,5
8457,Berith,6
96345,Berkeley,8
79015,Berkshire,9
81571,Berkshires,10
96348,Berlage,7
96350,Berlin,6
85667,Berliner,8
96353,Berlioz,7
77837,Bermuda,7
196419,Bermudan,8
77838,Bermudas,8
85170,Bermudian,9
80216,Bern,4
96356,Bernard,7
80217,Berne,5
96358,Bernhardt,9
96361,Bernini,7
96371,Bernoulli,9
96373,Bernstein,9
96375,Berra,5
96379,Berry,5
108205,Berteroa,8
113320,Bertholletia,12
96382,Bertillon,9
96384,Bertolucci,10
11928,Berycomorphi,12
96386,Berzelius,9
96388,Bessel,6
96390,Bessemer,8
114717,Bessera,7
119970,Besseya,7
96392,Best,4
107748,Beta,4
81577,Betelgeuse,10
96395,Bethe,5
78515,Bethlehem,9
96398,Bethune,7
16494,Bettongia,9
112773,Betula,6
112770,Betulaceae,10
96400,Beveridge,9
96403,Bevin,5
140953,Bhadon,6
140954,Bhadrapada,10
83867,Bhaga,5
58482,Bhagavadgita,12
79144,Bharat,6
78908,Bhutan,6
196420,Bhutanese,9
85172,Bhutani,7
135718,Bi,2
58487,Bible,5
22448,Bibos,5
79810,Bida,4
108941,Bidens,6
192830,Biedermeier,11
96405,Bierce,6
83591,Bigfoot,7
81585,Bighorn,7
119222,Bignonia,8
119219,Bignoniaceae,12
79174,Bihar,5
63259,Bihari,6
80755,Billings,8
84836,Biloxi,6
96408,Binet,5
80871,Binghamton,10
78282,Bioko,5
78992,Birmingham,10
26648,Biro,4
95370,Bisayan,7
79769,Bisayas,7
108210,Biscutella,10
80115,Bishkek,7
80116,Biskek,6
96413,Bismarck,8
196260,Bismarckian,11
79471,Bissau,6
76435,Bithynia,8
15199,Bitis,5
19603,Bittacidae,10
17262,Bivalvia,8
96419,Bizet,5
135711,Bk,2
20437,Blaberus,8
84710,Black,5
102807,Blackbeard,10
13133,Blackburn,9
62575,Blackfoot,9
95604,Blackfriar,10
78997,Blackpool,9
81061,Blacksburg,10
86665,Blackshirt,10
96428,Blair,5
96431,Blake,5
114721,Blandfordia,11
79610,Blantyre,8
16629,Blarina,7
121173,Blastocladia,12
121169,Blastocladiales,15
121171,Blastodiaceae,13
122030,Blastomyces,11
20417,Blatta,6
20411,Blattaria,9
20430,Blattella,9
20415,Blattidae,9
20409,Blattodea,9
122830,Blechnaceae,11
122832,Blechnum,8
10515,Blenheim,8
24827,Blenniidae,10
24823,Blennioidea,11
24831,Blennius,8
119530,Blephilia,9
96433,Bleriot,7
186791,Blessed,7
110108,Bletilla,8
77810,Blida,5
96435,Bligh,5
118377,Blighia,7
78964,Blighty,7
87482,Blimp,5
20489,Blissus,7
96438,Blitzstein,10
97532,Blixen,6
41969,Blocadren,9
96440,Bloch,5
79939,Bloemfontein,12
96442,Blok,4
114724,Bloomeria,9
96445,Bloomfield,10
80570,Bloomington,11
78976,Bloomsbury,10
84435,Bluebeard,9
80614,Bluegrass,9
73723,BoP,3
83730,Boann,5
96447,Boccaccio,9
85664,Boche,5
83948,Boddhisatva,11
83947,Bodhisattva,11
96449,Bodoni,6
96455,Boehm,5
96451,Boehme,6
56669,Boehmenism,10
114134,Boehmeria,9
78475,Boeotia,7
196166,Boeotian,8
84704,Boer,4
96459,Boethius,8
96461,Bogart,6
196261,Bogartian,9
78026,Bogota,6
78232,Bohemia,7
86716,Bohemian,8
96453,Bohme,5
96464,Bohr,4
15063,Boidae,6
80541,Boise,5
63387,Bokkos,6
63092,Bokmal,6
63384,Bolanci,7
123051,Bolbitis,8
63383,Bole,4
121828,Boletaceae,10
121863,Boletellus,10
121831,Boletus,7
96467,Boleyn,6
98838,Bolingbroke,11
96469,Bolivar,7
78914,Bolivia,7
195745,Bolivian,8
96472,Boll,4
73127,Bollywood,9
78585,Bologna,7
86717,Bolshevik,9
75456,Bolshevism,10
194968,Bolshevist,10
194969,Bolshevistic,12
108963,Boltonia,8
96475,Boltzmann,9
78575,Bolzano,7
114460,Bomarea,7
111755,Bombacaceae,11
111757,Bombax,6
79165,Bombay,6
14095,Bombina,7
20143,Bombus,6
21225,Bombycidae,10
13576,Bombycilla,10
13574,Bombycillidae,13
19990,Bombyliidae,11
21230,Bombyx,6
78148,Bonaire,7
100981,Bonaparte,9
15606,Bonasa,6
96477,Bond,4
81636,Bonete,6
96479,Bonhoeffer,10
96481,Boniface,8
78337,Bonn,4
96487,Bonney,6
96490,Bontemps,8
58751,Book,4
96492,Boole,5
193241,Boolean,7
96494,Boone,5
81637,Bootes,6
96496,Booth,5
119247,Boraginaceae,12
119250,Borago,6
116381,Borassus,8
79365,Bordeaux,8
84184,Boreas,6
96498,Borges,6
95899,Borgia,6
96506,Born,4
85174,Bornean,7
78835,Borneo,6
96508,Borodin,7
10516,Borodino,8
27566,Borstal,7
22349,Bos,3
96511,Bosch,5
96514,Bose,4
22648,Boselaphus,10
78678,Bosnia,6
195725,Bosnian,7
81640,Bosporus,8
80658,Boston,6
85614,Bostonian,9
96517,Boswell,7
117755,Boswellia,9
17893,Botaurus,8
25407,Bothidae,8
15266,Bothrops,8
135360,Botox,5
120996,Botrychium,10
78910,Botswana,8
193250,Botswanan,9
96519,Botticelli,10
107838,Bougainvillaea,14
78837,Bougainville,12
80429,Boulder,7
96524,Boulez,6
27588,Bounty,6
73812,Bourbon,7
79404,Bourgogne,9
27594,Bourse,6
110763,Bouteloua,9
10518,Bouvines,8
62922,Bouyei,6
22342,Bovidae,7
22345,Bovinae,7
22347,Bovini,6
71013,Bovril,6
96526,Bowditch,8
96528,Bowdler,7
3271,Bowdlerism,10
80849,Bowery,6
96530,Bowie,5
114729,Bowiea,6
86793,Boxer,5
119028,Boykinia,8
96535,Boyle,5
10519,Boyne,5
80754,Bozeman,7
135724,Br,2
19648,Brachinus,9
21383,Brachiopoda,11
111843,Brachychiton,12
108966,Brachycome,10
115248,Brachystegia,12
17484,Brachyura,9
96537,Bradbury,8
96540,Bradford,8
96545,Bradley,7
96548,Bradstreet,10
96551,Brady,5
23049,Bradypodidae,12
23053,Bradypus,8
79794,Braga,5
84354,Brage,5
96557,Bragg,5
84353,Bragi,5
22379,Brahma,6
22378,Brahman,7
58778,Brahmana,8
73367,Brahmanism,10
81649,Brahmaputra,11
57848,Brahmi,6
22380,Brahmin,7
73368,Brahminism,10
96559,Brahms,6
63380,Brahui,6
96561,Braille,7
24460,Brama,5
96563,Bramante,8
24458,Bramidae,8
17067,Branchiobdella,14
17065,Branchiobdellidae,17
17693,Branchiopoda,12
24464,Branchiostegidae,16
12098,Branchiostomidae,16
17726,Branchiura,10
96566,Brancusi,8
78366,Brandenburg,11
96568,Brandt,6
16330,Branta,6
96570,Braque,6
106364,Brasenia,8
78921,Brasil,6
78929,Brasilia,8
110114,Brassia,7
108214,Brassica,8
108134,Brassicaceae,12
78235,Bratislava,10
81051,Brattleboro,11
96576,Braun,5
78340,Braunschweig,12
78919,Brazil,6
85175,Brazilian,9
81653,Brazos,6
78039,Brazzaville,11
96578,Brecht,6
79408,Breiz,5
27777,Bren,4
78576,Brescia,7
79786,Breslau,7
79366,Brest,5
79406,Bretagne,8
85303,Breton,6
96580,Breuer,6
96647,Breughel,8
31584,Brevibloc,9
14142,Brevicipitidae,14
23871,Brevoortia,10
96582,Brezhnev,8
108970,Brickellia,10
96593,Bride,5
80440,Bridgeport,10
96585,Bridges,7
96587,Bridget,7
78205,Bridgetown,10
71402,Brie,4
78998,Brighton,8
96590,Brigid,6
83731,Brigit,6
83869,Brihaspati,10
78596,Brindisi,8
96596,Brinton,7
136959,Brioschi,8
8460,Bris,4
78765,Brisbane,8
8461,Briss,5
78999,Bristol,7
85230,Brit,4
78959,Britain,7
195677,Britannic,9
8459,Brith,5
64140,Briticism,9
85504,British,7
85228,Britisher,9
3386,Britishism,10
85122,Briton,6
85507,Brits,5
63179,Brittanic,9
79407,Brittany,8
96598,Britten,7
78228,Brno,4
80850,Broadway,8
52585,Brobdingnag,11
193275,Brobdingnagian,14
96602,Broca,5
135508,Brocadopa,9
96604,Broglie,7
79777,Bromberg,8
116690,Bromelia,8
116682,Bromeliaceae,12
110742,Bromus,6
96609,Bronte,6
80835,Bronx,5
96615,Brooke,6
80837,Brooklyn,8
96617,Brooks,6
23800,Brosmius,8
86859,Brother,7
24164,Brotulidae,10
114283,Broussonetia,12
27883,Brown,5
96623,Browne,6
96633,Browning,8
86864,Brownshirt,10
81010,Brownsville,11
96636,Bruce,5
11076,Brucella,8
96642,Bruch,5
19815,Bruchidae,9
19819,Bruchus,7
112185,Bruckenthalia,13
96644,Bruckner,8
96648,Bruegel,7
96646,Brueghel,8
78899,Bruges,6
120221,Brugmansia,10
140503,Brumaire,8
190550,Brummagem,9
96654,Brummell,8
86866,Brummie,7
86867,Brummy,6
10521,Brunanburh,10
79105,Brunei,6
196450,Bruneian,8
96657,Brunelleschi,12
120217,Brunfelsia,10
84438,Brunhild,8
78229,Brunn,5
84439,Brunnhilde,10
96661,Bruno,5
80504,Brunswick,9
80289,Brusa,5
78891,Brussels,8
96664,Brutus,6
78890,Bruxelles,9
106734,Brya,4
104902,Bryaceae,8
104892,Bryales,7
81011,Bryan,5
84440,Brynhild,8
104864,Bryophyta,9
104880,Bryopsida,9
21365,Bryozoa,7
63178,Brythonic,9
104904,Bryum,5
28061,BuSpar,6
22426,Bubalus,7
96670,Buber,5
13801,Bubo,4
17872,Bubulcus,8
17164,Buccinidae,10
16150,Bucconidae,10
16232,Bucephala,9
16000,Buceros,7
15998,Bucerotidae,11
96672,Buchanan,8
78655,Bucharest,9
78656,Bucharesti,10
110773,Buchloe,7
96675,Buchner,7
96677,Buck,4
85631,Buckeye,7
78657,Bucuresti,9
79505,Budapest,8
83955,Buddha,6
73382,Buddhism,8
85094,Buddhist,8
195385,Buddhistic,10
96680,Budge,5
22577,Budorcas,8
80828,Buffalo,7
27913,Bufferin,8
14060,Bufonidae,9
80297,Buganda,7
77872,Bujumbura,9
96683,Bukharin,8
81185,Bulawayo,8
77856,Bulgaria,8
196452,Bulgarian,9
77696,Bull,4
96685,Bullfinch,9
118124,Bulnesia,8
96687,Bultmann,8
118772,Bumelia,7
96690,Bunche,6
75328,Bundesbank,10
15175,Bungarus,8
96693,Bunsen,6
96696,Bunuel,6
96698,Bunyan,6
10955,Bunyaviridae,12
108972,Buphthalmum,11
63397,Bura,4
96700,Burbage,7
96702,Burbank,7
28001,Burberry,8
96704,Burgess,7
96706,Burgoyne,8
71783,Burgundy,8
18236,Burhinidae,10
18238,Burhinus,8
96709,Burk,4
96714,Burke,5
81052,Burlington,10
77866,Burma,5
110468,Burmannia,9
110466,Burmanniaceae,13
23045,Burmeisteria,12
85182,Burmese,7
96716,Burnett,7
96719,Burnham,7
96721,Burns,5
96726,Burnside,8
96729,Burr,4
96731,Burroughs,9
80288,Bursa,5
117749,Bursera,7
117743,Burseraceae,11
96739,Burt,4
71752,Burton,6
77870,Burundi,7
85183,Burundian,9
96753,Bush,4
60460,Bushido,7
86924,Bushman,7
96763,Bushnell,8
37369,Butazolidin,11
115465,Butea,5
13611,Buteo,5
80756,Butte,5
96766,Butterfield,11
118432,Buxaceae,8
118435,Buxus,5
62923,Buyi,4
79568,Byblos,6
79776,Bydgoszcz,9
80005,Byelarus,8
80006,Byelorussia,11
63009,Byelorussian,12
96768,Byrd,4
96774,Byron,5
188080,Byzantine,9
56674,Byzantinism,11
78554,Byzantium,9
29459,C,1
80391,CA,2
5454,CABG,4
59573,CAD,3
7436,CAT,3
5299,CBC,3
104107,CBR,3
75677,CCRC,4
29578,CD,2
73583,CDC,3
87277,CEO,3
53766,CER,3
131599,CF,2
135493,CFC,3
87280,CFO,3
73585,CIA,3
73718,CID,3
75252,CIM,3
74453,CIO,3
72738,CIRA,4
74961,CIS,3
75256,CISC,4
131083,CJD,3
59628,CLI,3
104111,CMB,3
104109,CMBR,4
11024,CMV,3
72880,CNPZ,4
51204,CNS,3
80428,CO,2
62527,COBOL,5
200415,COD,3
8070,COMINT,6
75063,CORE,4
87174,CPA,3
60257,CPI,3
6768,CPR,3
28761,CPU,3
36723,CRO,3
136563,CRP,3
28658,CRT,3
75254,CSE,3
75250,CSIS,4
140086,CST,3
7433,CT,2
73587,CTC,3
58799,CV,2
130922,CVA,3
135730,Ca,2
34435,Caaba,5
55340,Cabala,6
55344,Cabalism,8
86965,Cabalist,8
55339,Cabbala,7
55338,Cabbalah,8
96777,Cabell,6
71800,Cabernet,8
106359,Cabomba,7
106356,Cabombaceae,11
96782,Cabot,5
23424,Cacajao,7
108977,Cacalia,7
15870,Cacatua,7
81667,Cachi,5
13194,Cacicus,7
107869,Cactaceae,9
62658,Caddo,5
62659,Caddoan,7
80161,Cadiz,5
21106,Cadra,5
14172,Caeciliadae,11
14170,Caeciliidae,11
81668,Caelum,6
16439,Caenolestes,11
16437,Caenolestidae,13
115208,Caesalpinia,11
115204,Caesalpiniaceae,15
115206,Caesalpinioideae,16
96787,Caesar,6
78519,Caesarea,8
196264,Caesarean,9
196263,Caesarian,9
76063,Caesarism,9
56675,Caesaropapism,13
96790,Cage,4
96793,Cagliostro,10
96796,Cagney,6
62700,Cahita,6
84423,Cain,4
86986,Cairene,7
16272,Cairina,7
80553,Cairo,5
140943,Caitra,6
115472,Cajanus,7
85042,Cajun,5
84839,Cakchiquel,10
108283,Cakile,6
78577,Calabria,8
79367,Calais,6
110777,Calamagrostis,13
119537,Calamintha,10
24579,Calamus,7
42757,Calan,5
108036,Calandrinia,11
84885,Calapooya,9
84886,Calapuya,8
79163,Calcutta,8
195823,Calcuttan,9
96799,Calder,6
96801,Calderon,8
96804,Caldwell,8
79069,Caledonia,9
78707,Calgary,7
78028,Cali,4
18092,Calidris,8
80389,California,10
85591,Californian,11
96807,Caligula,8
141219,Caliphate,9
56730,Call,4
107169,Calla,5
96813,Callas,6
23427,Callicebus,10
21294,Callimorpha,11
17518,Callinectes,11
24902,Callionymidae,13
84250,Calliope,8
15115,Calliophis,10
19938,Calliphora,10
19936,Calliphoridae,13
111584,Callirhoe,9
14387,Callisaurus,11
108987,Callistephus,12
81672,Callisto,8
23385,Callithricidae,14
23388,Callithrix,10
117773,Callitrichaceae,15
117775,Callitriche,11
105456,Callitris,9
15117,Callophis,9
18690,Callorhinus,11
112191,Calluna,7
118786,Calocarpum,10
105470,Calocedrus,10
114737,Calochortus,11
113770,Calophyllum,11
110126,Calopogon,9
127596,Calorie,7
121725,Calostomataceae,15
80187,Calpe,5
106487,Caltha,6
71877,Calvados,8
78524,Calvary,7
121746,Calvatia,8
96816,Calvin,6
56956,Calvinism,9
87015,Calvinist,9
195634,Calvinistic,11
195635,Calvinistical,13
96823,Calvino,7
106134,Calycanthaceae,14
106138,Calycanthus,11
117382,Calycophyllum,13
11187,Calymmatobacterium,18
83613,Calypso,7
119349,Calystegia,10
81673,Cam,3
114764,Camassia,8
17598,Cambarus,8
77875,Cambodia,8
195753,Cambodian,9
79094,Cambria,7
140033,Cambrian,8
80665,Cambridge,9
80794,Camden,6
22803,Camelidae,9
108287,Camelina,8
76784,Camelot,7
22805,Camelus,7
71404,Camembert,9
81218,Cameroon,8
196460,Cameroonian,11
77883,Cameroun,8
76456,Camlan,6
74565,Camorra,7
78578,Campania,8
110029,Campanulaceae,13
108662,Campanulales,12
96825,Campbell,8
78096,Campeche,8
16124,Campephilus,11
20273,Camponotus,10
122788,Camptosorus,11
122710,Campyloneurum,13
13359,Campylorhynchus,15
96827,Camus,5
78542,Canaan,6
87027,Canaanite,9
63448,Canaanitic,10
15597,Canachites,10
78699,Canada,6
85191,Canadian,8
106070,Cananga,7
106072,Canangium,9
79152,Canara,6
85013,Canarese,8
80159,Canaries,8
115482,Canavalia,9
78760,Canberra,8
77700,Cancer,6
17492,Cancridae,9
78097,Cancun,6
140593,Candlemas,9
113863,Canellaceae,11
96829,Canetti,7
83196,Canicula,8
18764,Canidae,7
18770,Canis,5
114180,Cannabidaceae,13
113614,Cannaceae,9
10528,Cannae,6
79368,Cannes,6
81686,Canopus,7
85247,Cantabrigian,12
79030,Canterbury,10
121389,Cantharellus,12
58545,Canticles,9
77951,Canton,6
62843,Cantonese,9
85193,Canuck,6
96831,Canute,6
96835,Capek,5
18138,Capella,7
96966,Capet,5
193336,Capetian,8
61061,Capital,7
28373,Capitol,7
16147,Capitonidae,11
96837,Capone,6
10529,Caporetto,9
28390,Capoten,7
77774,Cappadocia,10
193339,Cappadocian,11
108098,Capparidaceae,13
108101,Capparis,8
96841,Capra,5
17685,Caprella,8
22757,Capreolus,9
78582,Capri,5
81704,Capricorn,9
22570,Capricornis,11
81703,Capricornus,11
117507,Caprifoliaceae,14
16064,Caprimulgidae,13
16061,Caprimulgiformes,16
16069,Caprimulgus,11
11962,Caproidae,9
21973,Capromyidae,11
11964,Capros,6
108291,Capsella,8
20465,Capsidae,8
19644,Carabidae,9
81137,Caracas,7
41134,Carafate,8
24363,Carangidae,10
24367,Caranx,6
24167,Carapidae,9
11845,Carassius,9
96843,Caravaggio,10
137116,Carboloy,8
80554,Carbondale,10
140016,Carboniferous,13
12318,Carcharhinidae,14
12321,Carcharhinus,12
12301,Carcharias,10
12297,Carchariidae,12
12265,Carcharodon,11
108296,Cardamine,9
79097,Cardiff,7
19037,Cardigan,8
17315,Cardiidae,9
118382,Cardiospermum,13
17317,Cardium,7
30646,Cardizem,8
96845,Carducci,8
12636,Carduelinae,11
12638,Carduelis,9
108992,Carduus,7
63131,Carelian,8
14220,Caretta,7
96847,Carew,5
111314,Carex,5
17922,Cariama,7
17920,Cariamidae,10
85453,Carib,5
81705,Caribbean,9
78145,Caribees,8
113877,Carica,6
113874,Caricaceae,10
81707,Carina,6
85176,Carioca,7
108999,Carlina,7
101000,Carlos,6
87089,Carlovingian,12
80808,Carlsbad,8
96851,Carlyle,7
95600,Carmelite,9
96853,Carmichael,10
96856,Carnegie,8
107888,Carnegiea,9
18670,Carnivora,9
14766,Carnosaura,10
96860,Carnot,6
193362,Carolean,8
80337,Carolina,8
193361,Caroline,8
193363,Carolingian,11
85592,Carolinian,10
96863,Carothers,9
81709,Carpathians,11
82158,Carpenteria,11
14891,Carphophis,10
112845,Carpinaceae,11
112848,Carpinus,8
107576,Carpobrotus,11
21040,Carpocapsa,10
12662,Carpodacus,10
96866,Carrel,6
96868,Carrere,7
96870,Carroll,7
96879,Carson,6
80162,Cartagena,9
96887,Carter,6
196242,Cartesian,9
79283,Carthage,8
85194,Carthaginian,12
109006,Carthamus,9
87106,Carthusian,10
96889,Cartier,7
96891,Cartwright,10
120664,Carum,5
96893,Caruso,6
96895,Carver,6
113211,Carya,5
113887,Caryocar,8
113885,Caryocaraceae,13
107393,Caryophyllaceae,15
107387,Caryophyllales,14
107385,Caryophyllidae,14
116398,Caryota,7
79670,Casablanca,10
96897,Casals,6
87111,Casanova,8
81712,Cascades,8
79720,Cashmere,8
17865,Casmerodius,11
96903,Caspar,6
81113,Casper,6
193378,Caspian,7
84471,Cassandra,9
112198,Cassiope,8
81717,Cassiopeia,10
96905,Cassirer,8
63241,Cassite,7
96907,Cassius,7
112554,Castanea,8
112579,Castanopsis,11
115497,Castanospermum,14
80178,Castile,7
80179,Castilla,8
119988,Castilleia,10
119986,Castilleja,10
81718,Castor,6
21921,Castoridae,10
21930,Castoroides,11
79829,Castries,8
96910,Castro,6
56867,Castroism,9
12530,Casuaridae,10
12528,Casuariiformes,14
112099,Casuarinaceae,13
112097,Casuarinales,12
12532,Casuarius,9
21170,Catacala,8
30581,Cataflam,8
87124,Catalan,7
80180,Catalonia,9
29287,Catapres,8
110135,Catasetum,9
70512,Catawba,7
28644,Caterpillar,11
105037,Catha,5
18296,Catharacta,10
107010,Catharanthus,12
73267,Cathari,7
56946,Catharism,9
73266,Cathars,7
13764,Cathartes,9
13760,Cathartidae,11
77935,Cathay,6
105416,Cathaya,7
96913,Cather,6
96918,Catherine,9
85060,Catholic,8
56940,Catholicism,11
56941,Catholicity,11
87136,Catholicos,10
18122,Catoptrophorus,14
11859,Catostomidae,12
11863,Catostomus,10
81724,Catskills,9
96970,Cattell,7
96923,Catullus,8
76574,Caucasia,8
84744,Caucasian,9
194690,Caucasic,8
81726,Caucasus,8
13858,Caudata,7
106102,Caulophyllum,12
87141,Cavalier,8
96925,Cavell,6
96928,Cavendish,9
21941,Cavia,5
21939,Caviidae,8
96930,Caxton,6
62666,Cayuga,6
135727,Cd,2
135742,Ce,2
23406,Cebidae,7
79763,Cebu,4
62960,Cebuan,6
62961,Cebuano,7
23391,Cebuella,8
23408,Cebus,5
19908,Cecidomyidae,12
114289,Cecropia,8
114287,Cecropiaceae,12
117816,Cedrela,7
105335,Cedrus,6
28699,Cefobid,7
28708,Ceftin,6
111771,Ceiba,5
118451,Celastraceae,12
118455,Celastrus,9
79207,Celebes,7
28712,Celebrex,8
96932,Cellini,7
107648,Celosia,7
96934,Celsius,7
85119,Celt,4
195675,Celtic,6
114351,Celtis,6
110785,Cenchrus,8
139979,Cenozoic,8
81736,Centaur,7
109018,Centaurea,9
112888,Centaurium,10
81735,Centaurus,9
120872,Centranthus,11
24193,Centrarchidae,13
79409,Centre,6
12008,Centriscidae,12
15601,Centrocercus,12
106742,Centrolobium,12
24171,Centropomidae,13
24174,Centropomus,11
24256,Centropristis,13
15945,Centropus,9
115501,Centrosema,10
107391,Centrospermae,13
110534,Centunculus,11
110141,Cephalanthera,13
12163,Cephalaspida,12
17011,Cephalobidae,12
12093,Cephalochordata,15
17408,Cephalopoda,11
12916,Cephalopterus,13
118918,Cephalotaceae,13
105643,Cephalotaxaceae,15
